sc_ra,sc_dec,sc_poserr,sc_det_ml,sc_ep_1_flux,sc_ep_2_flux,sc_ep_3_flux,sc_ep_4_flux,sc_ep_5_flux,sc_ep_8_flux,sc_ep_9_flux,sc_hr1,sc_hr2,sc_hr3,sc_hr4,sc_extent,sc_ep_8_fmin,sc_ep_8_fmax,Class
5.503843572,0.11625782,0.44252768,77949.84,5.00E-13,7.24E-13,7.15E-13,6.70E-13,9.60E-13,3.58E-12,2.43E-12,0.1291958,-0.07320747,-0.5057014,-0.4726534,0,3.58E-12,3.58E-12,2
222.3048442,48.62099505,0.253097,10133.84,1.47E-14,2.04E-14,2.37E-14,3.02E-14,3.88E-14,1.29E-13,7.82E-14,0.1116004,0.00942549,-0.3830652,-0.5099927,0,1.29E-13,1.29E-13,2
234.8720265,59.18334464,0.71419054,309.915,1.75E-15,7.07E-15,1.29E-14,2.30E-14,3.86E-14,8.59E-14,4.05E-14,0.5054299,0.2165491,-0.2320548,-0.427548,0,8.59E-14,8.59E-14,2
243.387032,29.47338985,0.588311,818.5618,7.37E-15,1.98E-14,2.28E-14,2.43E-14,5.39E-14,1.27E-13,7.42E-14,0.4695484,0.01282254,-0.4435467,-0.2212282,0,1.27E-13,1.27E-13,2
244.5391724,36.33300097,1.9008293,109900.8,2.00E-12,2.05E-12,1.21E-12,1.01E-12,1.08E-12,7.33E-12,5.50E-12,-0.054485753,-0.3647568,-0.5577309,-0.5701655,0,7.33E-12,7.33E-12,2
14.87301308,-27.72716522,1.3074726,189.5623,6.69E-15,1.01E-14,2.98E-14,4.02E-14,1.11E-13,1.98E-13,7.70E-14,0.00513774,0.4963759,-0.3399979,-0.1638917,0,1.98E-13,1.98E-13,2
21.37021938,-0.098939303,0.76827556,2506.929,1.17E-13,2.28E-13,3.44E-13,6.08E-13,1.11E-12,2.48E-12,1.13E-12,0.30630177,0.2630936,-0.20786685,-0.41567332,0,2.30E-12,3.49E-12,2
21.95179816,-0.225910097,2.7765086,6.790427,3.74E-15,6.25E-16,2.15E-15,1.77E-14,4.33E-14,7.78E-14,3.81E-14,-0.772314,0.8409762,0.018751733,-0.1392139,0,7.78E-14,7.78E-14,2
35.86100631,-1.068560818,0.73315674,318.242,2.65E-15,5.55E-15,4.24E-15,5.59E-15,7.29E-15,2.90E-14,1.80E-14,0.23954786,-0.15651786,-0.40658343,-0.27422807,0,2.77E-14,7.80E-14,2
44.51355554,-8.920562738,0.42054805,1515.54,1.02E-15,4.03E-15,6.95E-15,1.11E-14,7.98E-15,3.17E-14,2.12E-14,0.5672584,0.2064506,-0.266742,-0.6859711,0,3.17E-14,3.17E-14,2
49.01745281,-55.12078435,1.8749621,18.20541,5.07E-16,4.10E-16,2.05E-15,2.70E-15,2.52E-15,1.04E-14,5.75E-15,-0.004785058,0.4819869,-0.3631259,-0.4194748,0,1.04E-14,1.04E-14,2
305.8557376,11.52671792,0.38439232,13041.09,6.16E-15,3.96E-14,3.66E-14,5.84E-14,2.24E-13,3.65E-13,1.40E-13,0.7326156,-0.099800795,-0.2799802,-0.020390036,0,3.65E-13,3.65E-13,2
324.7186663,-43.78753634,0.90689147,365.2387,2.59E-14,2.49E-14,2.03E-14,5.45E-15,2.16E-14,9.66E-14,6.83E-14,-0.0796409,-0.1496445,-0.8023174,0.4983573,0,9.66E-14,9.66E-14,2
328.7563189,-9.373252779,0.26283824,3653.095,1.13E-14,1.31E-14,1.15E-14,1.69E-14,2.55E-14,7.96E-14,4.56E-14,0.02159297,-0.1281807,-0.3404446,-0.4071832,0,6.84E-14,8.92E-14,2
334.5254461,-29.99412286,0.6064686,837.9924,2.84E-14,3.15E-14,2.74E-14,4.72E-14,7.30E-14,2.12E-13,1.10E-13,0.02055665,-0.08099051,-0.221923,-0.5237365,0,2.12E-13,2.12E-13,2
346.7621391,4.549150902,0.22697747,953579,2.47E-12,4.27E-12,5.20E-12,7.19E-12,1.09E-11,3.00E-11,1.73E-11,0.2685312,0.040875,-0.3450749,-0.4531784,0,3.00E-11,3.00E-11,2
353.592013,-15.20517121,1.940823,1268.095,2.32E-14,2.46E-14,2.90E-14,3.92E-14,7.04E-14,1.85E-13,9.61E-14,0.033452105,0.0361163,-0.3425323,-0.3228452,0,1.85E-13,1.85E-13,2
354.1860698,0.296010412,1.2530539,35.35221,0,1.69E-15,3.11E-16,2.23E-14,1.07E-13,1.32E-13,1.71E-14,1,-0.029256688,0.8629206,0.122658,0,1.32E-13,1.32E-13,2
354.438615,0.404442964,2.320236,7.372231,1.11E-16,4.64E-16,2.08E-15,9.06E-16,4.23E-16,4.31E-15,4.87E-15,0.3533288,0.3616815,-0.6576825,0.179848,0,4.31E-15,4.31E-15,2
117.7561873,29.23838602,0.59044206,870.5483,2.34E-14,2.73E-14,1.02E-14,7.39E-15,4.27E-15,7.82E-14,6.10E-14,0.033037134,-0.5078574,-0.5974052,-0.5282308,0,7.82E-14,7.82E-14,2
357.6537648,36.36821513,0.7745764,1024.568,1.97E-14,4.00E-14,6.51E-14,8.57E-14,1.35E-13,3.52E-13,1.95E-13,0.48875648,0.23191226,-0.30919787,-0.4362194,0,3.20E-13,3.71E-13,2
123.4971686,21.58712831,0.44124782,13377.08,9.40E-14,1.71E-13,2.04E-13,2.83E-13,7.05E-13,1.46E-12,6.78E-13,0.2657007,0.08185988,-0.3335968,-0.2947869,0,1.46E-12,1.46E-12,2
134.8152557,1.300123845,0.683293,2060.515,1.17E-13,1.53E-13,1.70E-13,1.81E-13,2.77E-13,9.01E-13,5.60E-13,0.08029233,-0.0290552,-0.4572775,-0.4318985,0,8.66E-13,9.65E-13,2
134.9324771,54.26216744,1.4646655,31.64376,4.11E-15,2.23E-15,1.34E-15,3.79E-15,5.30E-15,2.03E-14,1.01E-14,-0.2582773,0.3932073,-0.3476435,-0.3147995,0,2.03E-14,2.03E-14,2
135.1536437,20.89465836,0.3286286,122154.6,4.20E-13,9.57E-13,1.23E-12,1.50E-12,2.19E-12,6.30E-12,3.90E-12,0.3515654,0.06608603,-0.3983567,-0.4705889,9.872364,6.30E-12,6.30E-12,2
136.1834238,0.105924244,1.5553743,50.48861,4.97E-15,8.10E-15,1.22E-14,4.87E-15,6.23E-15,4.73E-14,3.78E-14,0.19962077,0.1460666,-0.78185177,-0.30733478,0,3.92E-14,7.84E-14,2
136.2032156,30.83071254,1.3404508,132.3654,2.28E-15,4.14E-15,3.68E-15,3.54E-15,1.38E-14,2.82E-14,1.31E-14,0.1468634,-0.1628914,-0.5278485,0.030399175,0,2.82E-14,2.82E-14,2
169.6924755,21.09832365,0.89256346,125.9258,5.82E-15,7.00E-15,1.10E-14,1.19E-14,9.76E-14,1.33E-13,3.07E-14,0.1009758,0.2827957,-0.4286491,0.2583708,0,1.33E-13,1.33E-13,2
140.4202326,29.63606999,0.33227217,17670.27,1.10E-13,1.14E-13,1.10E-13,1.31E-13,1.59E-13,6.24E-13,3.93E-13,-0.029737975,-0.08755856,-0.4112782,-0.535006,0,6.24E-13,6.24E-13,2
141.651646,30.91789434,0.3472229,3013.904,1.31E-14,1.76E-14,1.88E-14,2.27E-14,1.69E-14,8.97E-14,6.40E-14,0.09187812,-0.037191316,-0.4080973,-0.6928946,0,8.97E-14,8.97E-14,2
144.8454003,37.16220051,0.27587858,21232.45,4.09E-13,3.46E-13,1.95E-13,1.62E-13,1.44E-13,1.25E-12,8.78E-13,-0.08244266,-0.3317467,-0.5478496,-0.6553731,0,1.25E-12,1.25E-12,2
158.4206789,0.720335011,2.07394,12.27641,5.13E-16,0,2.68E-15,9.02E-16,1.15E-14,2.08E-14,5.62E-15,-1,1,-0.5958866,0.1528743,0,2.08E-14,2.08E-14,2
150.5293163,3.05770817,0.25425503,8404.455,1.27E-14,1.89E-14,4.90E-14,2.37E-13,6.22E-13,9.41E-13,2.11E-13,0.1477074,0.4015281,0.2617871,-0.2210649,0,9.41E-13,9.41E-13,2
152.0794922,37.48443959,0.30509618,8786.408,1.20E-14,1.95E-14,5.45E-14,5.21E-13,2.07E-12,2.67E-12,3.42E-13,0.1785804,0.397842,0.537232,0.038346164,0,2.67E-12,2.67E-12,2
154.5801955,37.37840122,0.74860775,393.0434,1.05E-14,1.06E-14,1.52E-15,1.54E-15,9.90E-16,3.07E-14,1.86E-14,-0.037892118,-0.7940172,-0.09175991,-0.9275591,0,3.07E-14,3.07E-14,2
155.4476632,13.14736956,0.31829846,6377.974,2.90E-14,4.03E-14,5.15E-14,6.40E-14,1.05E-13,2.91E-13,1.64E-13,0.1635676,0.06645677,-0.3879841,-0.4257398,0,2.91E-13,2.91E-13,2
156.0401333,43.80366664,0.39747283,2791.677,2.25E-14,1.81E-14,1.50E-14,1.43E-14,1.92E-14,8.91E-14,5.51E-14,-0.1560846,-0.1604215,-0.4995793,-0.49421,0,8.91E-14,8.91E-14,2
159.9350523,-0.143205493,1.3989865,27.42694,5.25E-17,1.05E-15,1.73E-15,3.36E-15,0,6.72E-15,5.47E-15,0.7152791,0.1534653,-0.2110378,-1,0,6.72E-15,6.72E-15,2
161.7385499,13.84956415,0.6060131,2174.958,3.31E-14,4.37E-14,4.25E-14,4.07E-14,9.76E-14,2.60E-13,1.40E-13,0.1467163,-0.046447154,-0.486005,-0.2159189,0,2.60E-13,2.60E-13,2
166.6028936,-0.823104716,0.86034936,167.1424,4.93E-15,8.40E-15,6.82E-15,6.06E-15,0,2.62E-14,2.35E-14,0.1847865,-0.260445,-0.5431616,-1,0,2.62E-14,2.62E-14,2
167.8359717,24.62799121,0.52501607,537.1351,3.08E-15,4.80E-15,4.99E-15,9.81E-15,1.78E-14,4.05E-14,1.94E-14,0.1787859,-0.06518127,-0.1822377,-0.3985102,0,4.05E-14,4.05E-14,2
9.603514808,41.61842777,0.45741385,1575.455,1.90E-14,4.31E-14,6.48E-14,8.59E-14,1.40E-13,3.52E-13,1.96E-13,0.36399773,0.16287296,-0.3499483,-0.43424487,0,3.32E-13,4.68E-13,2
211.684648,28.4570923,0.58455926,429.5038,5.18E-15,8.09E-15,8.60E-15,1.18E-14,9.58E-15,5.41E-14,3.05E-14,0.2120177,-0.014720559,-0.3076383,-0.8066204,0,5.41E-14,5.41E-14,2
213.0594202,2.492372751,0.39549065,1467.211,2.38E-15,1.09E-14,1.81E-14,3.14E-14,6.84E-14,1.32E-13,5.70E-14,0.7282721,0.2427642,-0.2142791,-0.2604195,0,1.32E-13,1.32E-13,2
213.3330256,44.09317945,0.6165383,345.2115,4.05E-15,4.30E-15,6.56E-15,1.12E-14,2.35E-14,5.19E-14,2.15E-14,0.055175092,0.1347307,-0.2765213,-0.2514228,0,5.19E-14,5.19E-14,2
213.4322097,43.66144013,1.928001,31437.88,7.24E-13,1.46E-12,1.74E-12,1.49E-12,1.10E-12,6.54E-12,5.42E-12,0.3080235,0.025752474,-0.5261947,-0.6480059,21.79602,6.54E-12,6.54E-12,2
217.0162656,25.6236284,0.8313727,331.6845,1.98E-14,3.23E-14,3.76E-14,5.58E-14,7.17E-14,2.17E-13,1.25E-13,0.2970504,0.1451921,-0.2872556,-0.5754263,0,2.17E-13,2.17E-13,2
217.8515651,28.3744158,0.4629041,902.5012,3.73E-14,3.88E-14,3.80E-14,5.17E-14,6.64E-14,2.21E-13,1.35E-13,0.027944285,-0.032337092,-0.3330875,-0.3716991,0,2.21E-13,2.21E-13,2
222.8881655,-55.67737527,0.29343343,132821.2,1.11E-14,8.23E-14,7.10E-13,2.14E-12,4.28E-12,7.22E-12,2.11E-12,0.7534604,0.7766929,0.030580612,-0.3333706,0,7.22E-12,7.22E-12,2
12.07907316,39.68659469,0.1937636,151393.9,7.49E-13,1.10E-12,1.13E-12,1.33E-12,1.85E-12,6.16E-12,3.91E-12,0.1502843,-0.0346694,-0.4121353,-0.4966102,0,6.16E-12,6.16E-12,2
224.3717641,-0.235784466,0.83264166,256.2701,4.16E-15,1.18E-14,1.26E-14,2.75E-14,7.28E-14,1.22E-13,5.18E-14,0.4722231,-0.06844963,-0.1677516,0.1862034,0,1.22E-13,1.22E-13,2
225.1577632,17.17097045,1.8265276,48.40123,9.13E-15,1.77E-14,1.81E-14,7.07E-15,0,5.20E-14,5.18E-14,0.37371,0.08194127,-0.7458939,-1,0,5.20E-14,5.20E-14,2
225.4206348,42.30943808,0.3427251,1895.301,2.28E-14,1.76E-14,1.23E-14,8.37E-15,2.36E-14,8.44E-14,4.78E-14,-0.1757177,-0.2420578,-0.6215,-0.2054683,0,8.44E-14,8.44E-14,2
15.80323654,0.454932804,1.1744007,92.48913,3.28E-15,6.83E-15,5.28E-15,2.38E-15,5.73E-15,2.91E-14,2.22E-14,0.3656391,-0.2216633,-0.619495,-0.4590541,0,2.91E-14,2.91E-14,2
16.17046413,-26.95211291,0.68567497,7905.616,1.10E-13,4.60E-14,2.88E-14,2.59E-14,1.87E-14,2.29E-13,1.24E-13,-0.456862,-0.2845469,-0.5225524,-0.7079869,0,2.29E-13,2.29E-13,2
16.51623665,1.08470138,0.75423205,800.5753,1.12E-14,1.44E-14,1.47E-14,1.77E-14,4.38E-14,1.03E-13,5.24E-14,0.07122186,-0.03600556,-0.3868275,-0.2484044,0,1.03E-13,1.03E-13,2
17.60174438,-0.26146092,1.7479416,30.27002,3.53E-16,7.92E-15,8.96E-15,9.23E-15,2.74E-14,5.35E-14,3.00E-14,0.9103242,0.046756748,-0.4013383,-0.2355745,0,5.35E-14,5.35E-14,2
18.25776542,0.109388749,1.1239793,412.8959,1.65E-14,2.21E-14,1.50E-14,1.88E-14,2.52E-14,1.08E-13,7.05E-14,0.07656112,-0.1859743,-0.4266011,-0.3108732,0,1.08E-13,1.08E-13,2
233.6069927,1.207175463,1.5950407,65.31317,5.56E-15,1.30E-14,1.51E-14,1.36E-14,0,7.32E-14,5.36E-14,0.1141504,0.2915067,-0.5767699,-1,0,7.32E-14,7.32E-14,2
234.8799044,17.22687148,0.29807457,2300.793,2.15E-14,2.02E-14,1.62E-14,1.92E-14,8.56E-15,8.53E-14,6.13E-14,-0.056294497,-0.1264966,-0.3948203,-0.8245664,0,8.53E-14,8.53E-14,2
21.49921604,-0.039005719,1.4855152,52.6809,2.61E-15,5.71E-15,1.12E-14,5.85E-15,6.28E-16,4.24E-14,3.26E-14,0.007186159,0.335429,-0.48446277,-0.82743776,0,4.14E-14,1.21E-13,2
21.22729654,3.96941624,0.7690083,397.6988,1.33E-14,1.90E-14,2.15E-14,2.95E-14,2.81E-14,1.15E-13,7.50E-14,0.1823489,-0.00211639,-0.3436524,-0.6062036,0,1.15E-13,1.15E-13,2
237.7900579,8.866110483,0.61622137,769.4269,1.46E-14,2.58E-14,3.31E-14,3.84E-14,8.13E-14,1.93E-13,1.05E-13,0.2320824,0.018739004,-0.4208806,-0.2739055,0,1.93E-13,1.93E-13,2
243.2573859,52.79742352,0.99884444,373.6281,1.53E-14,1.93E-14,3.62E-14,4.31E-14,8.07E-14,2.08E-13,1.07E-13,0.1506207,0.2529441,-0.3349669,-0.5125822,0,2.08E-13,2.08E-13,2
244.5406401,35.03606021,1.9783424,7.703219,9.04E-16,1.53E-15,2.36E-15,5.04E-15,1.97E-14,3.05E-14,8.44E-15,0.2425043,0.430098,-0.3850634,0.005648355,0,3.05E-14,3.05E-14,2
246.3071359,40.98090807,0.8242662,494.685,2.22E-14,2.84E-14,3.80E-14,3.96E-14,1.13E-13,2.40E-13,1.16E-13,0.06399527,0.07597581,-0.4658007,-0.159659,0,2.40E-13,2.40E-13,2
29.22159626,-0.773328233,0.82871634,360.7973,2.02E-14,3.68E-14,3.18E-14,4.48E-14,3.11E-14,1.64E-13,1.26E-13,0.3011779,-0.1049035,-0.3773468,-0.3742569,0,1.64E-13,1.64E-13,2
34.36883898,-9.812099382,2.1706767,58.33003,4.18E-15,1.37E-14,8.76E-15,1.47E-14,2.68E-14,8.07E-14,5.29E-14,0.4670321,-0.4213848,-0.3848621,0.326755,0,8.07E-14,8.07E-14,2
36.16235023,-4.451782642,0.2118131,5408.204,5.50E-14,6.02E-14,5.13E-14,5.76E-14,1.06E-13,3.34E-13,1.94E-13,-0.015013444,-0.14726683,-0.44632015,-0.3532399,0,2.86E-13,3.89E-13,2
257.8771169,63.60055397,0.6157142,890.8203,1.55E-14,1.69E-14,2.13E-14,2.65E-14,9.09E-15,1.04E-13,6.94E-14,0.05445493,0.06874686,-0.4130231,-0.7676551,0,1.04E-13,1.04E-13,2
36.55169853,0.567497648,0.45103568,2434.538,3.28E-14,5.09E-14,5.05E-14,4.50E-14,1.13E-13,3.08E-13,1.68E-13,0.13118689,-0.049868856,-0.4865096,-0.29134938,0,2.82E-13,3.19E-13,2
37.7699132,0.841310906,1.0958743,122.4235,4.24E-15,6.71E-15,5.32E-15,4.46E-15,2.46E-14,4.54E-14,2.25E-14,0.1610694,-0.1343766,-0.4002242,-0.09125911,0,4.54E-14,4.54E-14,2
39.97734837,-1.542588217,0.3548741,1992.748,4.97E-15,3.38E-14,8.96E-15,1.79E-15,3.16E-16,4.92E-14,8.60E-14,0.7162985,-0.6231353,-0.8737179,-0.9482415,0,4.92E-14,4.92E-14,2
47.29987264,-76.97374421,0.6637114,393.664,1.16E-15,9.09E-16,6.00E-15,5.28E-14,1.63E-13,2.25E-13,3.52E-14,0.019321756,0.8585849,0.4926955,-0.080117784,0,2.25E-13,2.25E-13,2
53.18409455,-28.17449336,0.5382522,304.2827,5.43E-15,4.84E-15,4.05E-15,5.07E-15,9.36E-15,2.97E-14,1.75E-14,-0.15455787,-0.033394706,-0.47559798,-0.33757567,0,2.43E-14,3.19E-14,2
53.6226223,0.103112841,0.75369203,361.4712,1.12E-14,8.94E-15,6.05E-15,1.82E-14,1.27E-14,6.35E-14,3.17E-14,-0.1531823,-0.2578345,0.07951768,-0.7104782,0,6.35E-14,6.35E-14,2
55.10269171,-5.319251793,0.99362665,173.0512,1.19E-14,1.11E-14,1.02E-14,1.09E-14,4.77E-14,9.20E-14,3.48E-14,0.048776913,-0.05689378,-0.4517705,0.3778389,0,9.20E-14,9.20E-14,2
305.5351015,10.01989804,0.29686925,262448.5,1.34E-13,4.23E-13,6.98E-13,1.06E-12,1.53E-12,3.84E-12,2.13E-12,0.5207385,0.199724,-0.302528,-0.4739739,0,3.84E-12,3.84E-12,2
314.0621944,-4.693594753,1.0993204,56.72311,9.50E-16,2.55E-15,3.98E-15,4.30E-15,1.85E-15,1.95E-14,1.68E-14,0.2059902,0.3227818,-0.439513,-0.7038467,0,1.95E-14,1.95E-14,2
97.74803996,-24.11285884,0.33738437,18292.26,1.78E-13,3.47E-13,2.82E-13,1.89E-13,1.17E-13,1.11E-12,1.01E-12,0.3273519,-0.1516252,-0.6178029,-0.7371188,0,1.11E-12,1.11E-12,2
320.693062,17.0772478,0.4820715,1636.253,1.78E-14,3.22E-14,4.14E-14,6.72E-14,9.09E-14,2.50E-13,1.39E-13,0.2417274,0.067266695,-0.2741694,-0.5028021,0,2.50E-13,2.50E-13,2
321.0812891,-0.779958595,0.5467732,1446.428,1.78E-14,3.14E-14,3.77E-14,6.26E-14,1.61E-13,3.17E-13,1.32E-13,0.2262573,0.0172514,-0.2648392,-0.191988,0,3.17E-13,3.17E-13,2
321.2544776,-8.166714968,0.55824107,1023.898,2.60E-14,3.86E-14,3.45E-14,4.49E-14,4.96E-14,1.94E-13,1.29E-13,0.1169014,-0.2153445,-0.3951178,-0.5074992,0,1.94E-13,1.94E-13,2
335.1253021,-0.371128547,1.0387275,569.6324,5.71E-15,2.55E-14,7.60E-14,1.43E-13,3.78E-13,6.27E-13,2.12E-13,0.6778757,0.4363995,-0.1975736,-0.2037212,0,6.27E-13,6.27E-13,2
119.9171285,15.38671883,0.55070204,1968.828,2.42E-14,5.37E-14,3.32E-14,1.36E-14,9.71E-14,2.21E-13,1.36E-13,0.3825111,-0.293772,-0.7547037,0.2949466,0,2.21E-13,2.21E-13,2
338.4038943,0.078061935,0.52218455,695.5974,6.20E-15,1.25E-14,1.20E-14,1.69E-14,3.82E-14,8.71E-14,4.40E-14,0.2960576,-0.075917006,-0.3330788,-0.2680526,0,8.71E-14,8.71E-14,2
121.3959325,24.16396513,0.6948875,601.0439,6.16E-15,1.28E-14,7.77E-15,2.09E-14,2.42E-13,2.90E-13,4.12E-14,0.3487925,-0.2681296,-0.07328209,0.512119,0,2.90E-13,2.90E-13,2
121.9078583,39.89276741,0.6153887,1573.419,5.18E-14,6.61E-14,7.67E-14,6.71E-14,1.15E-13,3.98E-13,2.50E-13,0.1122929,0.001766689,-0.5259337,-0.174877,0,3.98E-13,3.98E-13,2
341.4531091,39.68783332,0.24202046,56251.74,3.79E-15,1.41E-14,3.04E-14,2.19E-13,2.39E-12,2.66E-12,1.73E-13,0.5802975,0.3112139,0.4371391,0.4748776,0,2.66E-12,2.66E-12,2
347.9553265,-28.76779481,1.0552746,211.6465,1.03E-14,2.92E-14,3.41E-14,6.82E-14,1.63E-13,3.08E-13,1.31E-13,0.4660807,0.06465853,-0.1511823,-0.1460088,0,3.08E-13,3.08E-13,2
129.2376559,19.22106366,0.94771034,170.2191,1.59E-15,4.82E-15,4.49E-15,5.12E-15,0,1.65E-14,1.59E-14,0.4808214,-0.1300583,-0.4423831,-1,0,1.65E-14,1.65E-14,2
130.4078376,54.918504,0.19979292,32420.01,1.26E-13,1.55E-13,4.59E-13,1.14E-12,1.81E-12,3.68E-12,1.42E-12,0.1046311,0.4554778,-0.06758434,-0.4409973,0,3.68E-12,3.68E-12,2
352.9561266,0.121794953,0.8885469,98.11938,6.95E-16,7.75E-16,1.25E-15,5.07E-15,1.65E-14,2.48E-14,5.37E-15,-0.1788358,0.1782742,0.1440476,-0.043404233,0,2.48E-14,2.48E-14,2
353.0062901,20.06836427,1.0579252,137.5872,9.53E-16,6.07E-15,6.29E-15,1.15E-14,1.31E-14,4.05E-14,2.46E-14,0.6370971,-0.004282578,-0.181253,-0.5566504,0,4.05E-14,4.05E-14,2
136.7577462,1.296274977,1.9683034,146.5205,3.72E-14,4.07E-14,3.54E-14,1.72E-15,4.86E-15,1.15E-13,1.20E-13,-0.01846647,-0.1565956,-0.9392573,0.065684654,0,1.15E-13,1.15E-13,2
136.0173321,15.21511938,0.27967763,6167.379,1.22E-14,2.27E-14,3.00E-14,3.79E-14,5.62E-14,1.59E-13,9.51E-14,0.2591645,0.09207715,-0.3848847,-0.480248,0,1.59E-13,1.59E-13,2
138.0702335,42.0539399,0.6909521,573.5668,1.12E-14,1.27E-14,1.21E-14,1.77E-14,0,5.42E-14,4.55E-14,0.01494862,-0.068331175,-0.3444191,-1,0,5.42E-14,5.42E-14,2
140.6829847,51.36545547,0.6587523,175.7063,2.94E-15,4.53E-15,6.85E-15,3.24E-15,2.22E-15,2.23E-14,1.76E-14,0.137427,0.1569622,-0.6525872,-0.8296332,0,2.23E-14,2.23E-14,2
141.3813471,36.46433106,0.7296194,158.6618,4.96E-15,6.94E-15,8.92E-15,1.26E-14,1.88E-14,5.29E-14,2.88E-14,0.1199878,0.051866326,-0.3408152,-0.4443018,0,5.29E-14,5.29E-14,2
356.996137,-31.03076644,0.7284264,698.0621,1.17E-14,1.35E-14,1.97E-14,2.22E-14,2.58E-14,9.64E-14,5.90E-14,0.01044347,0.1232012,-0.4215153,-0.4597712,0,9.64E-14,9.64E-14,2
148.381863,39.29160542,0.3444734,11321.43,2.20E-13,1.67E-13,1.24E-13,1.25E-13,6.37E-14,7.01E-13,4.90E-13,-0.1649537,-0.2140404,-0.4753355,-0.8036884,0,7.01E-13,7.01E-13,2
149.7508583,2.469781701,0.4939307,174.3365,2.33E-15,2.85E-15,2.40E-15,1.25E-15,7.40E-16,1.37E-14,9.60E-15,0.014581108,-0.119711824,-0.5863245,-0.32664272,0,1.07E-14,7.12E-14,2
149.9259917,25.3700271,0.7265501,554.2209,1.65E-14,1.63E-14,2.20E-14,3.07E-14,2.22E-13,3.08E-13,7.48E-14,-0.08621072,-0.010612306,-0.3666974,0.3632746,0,3.08E-13,3.08E-13,2
336.1826506,-30.04644632,1.6899612,53.29164,4.68E-15,7.26E-15,1.53E-14,2.47E-14,7.87E-14,1.40E-13,4.77E-14,0.1449327,0.294868,-0.1628623,-0.2024546,0,1.40E-13,1.40E-13,2
158.4577949,63.30845267,1.112091,606.7585,1.27E-13,1.10E-13,1.28E-13,1.39E-13,3.00E-13,8.28E-13,4.07E-13,-0.009232665,0.1350917,-0.4170024,-0.3111371,0,8.28E-13,8.28E-13,2
160.2741799,-1.005975761,0.79958725,241.7411,4.24E-15,7.18E-15,9.01E-15,6.24E-15,1.37E-14,3.99E-14,2.61E-14,0.2431441,0.056133743,-0.592967,-0.2881965,0,3.99E-14,3.99E-14,2
162.2368991,59.47393746,0.5034856,2428.645,1.37E-14,4.79E-14,8.67E-14,1.36E-13,4.11E-13,6.97E-13,2.58E-13,0.5413946,0.229025,-0.2916329,-0.141903,0,6.97E-13,6.97E-13,2
165.4985869,41.70519394,1.4008268,105.7171,1.78E-14,2.14E-14,1.27E-14,1.42E-14,6.77E-14,1.34E-13,5.48E-14,0.09593614,-0.1916837,-0.4170312,-0.0314971,0,1.34E-13,1.34E-13,2
167.5286588,61.42264088,0.26762915,21909.78,1.39E-13,1.09E-13,8.39E-14,8.99E-14,2.05E-13,6.26E-13,3.26E-13,-0.1209926,-0.2009195,-0.4531306,-0.2751082,0,6.26E-13,6.26E-13,2
170.1943869,12.90847161,1.138207,1809.037,4.53E-14,5.82E-14,5.89E-14,6.27E-14,2.00E-13,4.35E-13,2.03E-13,0.1292064,-0.017335776,-0.4521987,-0.114142,0,4.35E-13,4.35E-13,2
171.891382,24.63084232,2.5007641,10.69619,5.61E-15,5.18E-15,9.71E-15,0,9.14E-14,1.24E-13,2.17E-14,0.093814805,0.05923442,-1,1,0,1.24E-13,1.24E-13,2
177.201219,1.676291218,0.20551717,37881.74,8.18E-14,1.09E-13,1.16E-13,1.57E-13,3.64E-13,8.27E-13,4.09E-13,0.07966404,-0.078926064,-0.3641673,-0.2339334,0,8.27E-13,8.27E-13,2
151.7327526,5.057055247,2.0818982,18.03968,5.42E-15,3.29E-15,1.03E-14,1.52E-15,1.27E-13,1.54E-13,2.07E-14,-0.4426042,0.5075361,-0.6704473,0.9246668,0,1.54E-13,1.54E-13,2
185.5450269,-0.078340908,0.8124097,133.919,3.63E-15,3.99E-15,4.79E-15,8.31E-15,8.31E-15,3.13E-14,1.73E-14,0.06863958,-0.00419218,-0.2426864,-0.609616,0,3.13E-14,3.13E-14,2
186.8545931,-11.5610821,0.6801416,580.8071,9.33E-15,8.81E-15,1.00E-14,9.78E-15,8.37E-15,4.73E-14,3.17E-14,-0.07422928,0.046640225,-0.4767984,-0.5899102,0,4.73E-14,4.73E-14,2
140.8254445,1.029030314,1.1872084,31.4705,7.47E-16,9.23E-16,2.23E-16,1.26E-16,2.45E-15,4.79E-15,1.47E-15,-0.07614911,-0.7090285,-0.07044093,0.4884722,0,4.79E-15,4.79E-15,2
157.4158983,22.86009631,1.3370618,150.885,9.28E-15,1.58E-14,1.83E-14,4.88E-15,3.34E-14,9.35E-14,5.80E-14,0.2334404,0.014648841,-0.6085137,-0.2348422,0,9.35E-14,9.35E-14,2
191.483224,-0.563588485,0.8231152,153.1447,5.71E-16,3.16E-15,4.81E-15,6.29E-15,4.17E-14,6.06E-14,1.45E-14,0.3868453,0.1471002,-0.3462207,0.3605019,0,6.06E-14,6.06E-14,2
195.3038627,59.03518637,0.21043643,42022.34,4.26E-13,2.64E-13,1.74E-13,2.16E-13,2.04E-13,1.28E-12,7.55E-13,-0.2850347,-0.2754969,-0.3950564,-0.6271346,0,1.28E-12,1.28E-12,2
